0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,cluster_names
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6663108,5.4223623,5.4223623,5.4223623,5.4223623,121122222
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5264931,2.0153997,2.7793672,2.7793672,2.7793672,121122221
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3853976,1.9560373,1.9560373,1.9560373,1.9560373,222112221
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9221942,3.07989,3.07989,3.07989,3.07989,222112222
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.811274,1.8337525,1.8337525,1.8337525,1.8337525,222121222
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7437035,0.7437035,0.7437035,0.7437035,0.7437035,222121221
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7584589,2.2789545,2.572963,2.572963,2.572963,212222211
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9687573,2.9084895,3.7421281,3.7421281,3.7421281,212222212
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74929655,0.74929655,0.74929655,0.74929655,0.74929655,121211211
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8720894,3.0147376,3.0147376,3.0147376,3.0147376,121211212
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999989,0.9999989,0.9999989,0.9999989,0.9999989,121221111
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1022402,1.1022402,1.1022402,1.1022402,1.1022402,121221112
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9943089,0.9943089,0.9943089,0.9943089,0.9943089,121221121
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6116345,2.6116345,2.6116345,2.6116345,2.6116345,121221122
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6355176,3.363202,3.363202,3.363202,3.363202,221222212
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67512894,0.67512894,0.67512894,0.67512894,0.67512894,221222211
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99999887,0.99999887,0.99999887,0.99999887,0.99999887,222121121
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.167457,1.921229,1.921229,1.921229,1.921229,222121122
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.331722,1.331722,1.331722,1.331722,1.331722,222121111
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.883804,1.2605287,1.2605287,1.2605287,1.2605287,222121112
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.296771,6.261082,6.261082,6.261082,6.261082,222112212
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6396062,2.6396062,2.6396062,2.6396062,2.6396062,222112211
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1315011,1.7320051,2.1097438,2.1097438,2.1097438,121211222
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6431127,0.8707691,1.0301775,1.0301775,1.0301775,121211221
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0044208,2.425242,3.2431386,3.2431386,3.2431386,212222112
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.797739,2.9094706,2.9094706,2.9094706,2.9094706,212222111
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8532753,3.8385153,3.8385153,3.8385153,3.8385153,221222112
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2378788,2.2378788,2.2378788,2.2378788,2.2378788,221222111
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4370682,4.02799,4.02799,4.02799,4.02799,121211122
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0111935,38.47161,38.47161,38.47161,38.47161,121211121
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7378505,2.8521779,2.4542875,2.4542875,2.4542875,121221212
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.894719,0.88944745,0.88944745,0.88944745,0.88944745,121221211
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1337216,4.1213183,5.4414635,5.4414635,5.4414635,121212121
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9661627,2.8526912,4.3915,4.3915,4.3915,121212122
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7324583,2.9906204,4.044257,4.044257,4.044257,122121212
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8239375,1.8239375,1.8239375,1.8239375,1.8239375,122121211
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6136873,2.5599914,2.5599914,2.5599914,2.5599914,222122212
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0913787,3.5479155,3.5479155,3.5479155,3.5479155,222122211
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76455057,1.2066673,1.2561185,1.335007,1.335007,122121221
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9009223,1.5953474,2.5051618,2.5051618,2.5051618,122121222
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.481469,3.645975,4.9169946,5.004633,5.004633,121222121
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1855073,2.286067,5.250757,5.250757,5.250757,121222122
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1071445,1.5213476,1.5213476,1.5213476,1.5213476,212212112
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6387617,1.7391456,1.7391456,1.7391456,1.7391456,212212111
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97432095,0.68407893,2.6291184,2.7388484,2.7388484,221222221
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1301332,4.1323833,6.523226,7.1700025,7.1700025,221222222
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4517881,1.7709566,1.7709566,1.7709566,1.7709566,212212122
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.053755,2.053755,2.053755,2.053755,2.053755,212212121
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8820188,2.3724024,3.8571382,3.8571382,3.8571382,221222121
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4752941,2.6107242,4.4150376,4.4150376,4.4150376,221222122
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3676139,4.2050743,4.2050743,4.2050743,4.2050743,121211112
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5537412,2.5537412,2.5537412,2.5537412,2.5537412,121211111
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0999749,2.0999749,2.0999749,2.0999749,2.0999749,221112122
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3021092,1.3021092,1.3021092,1.3021092,1.3021092,221112121
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99999845,0.99999845,0.99999845,0.99999845,0.99999845,221112111
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0958624,1.0958624,1.0958624,1.0958624,1.0958624,221112112
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5633318,2.23074,2.23074,2.23074,2.23074,211221212
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2301285,1.512491,1.512491,1.512491,1.512491,211221211
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.399656,3.0261424,3.0261424,3.0261424,3.0261424,122121121
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3686647,8.908872,11.364285,11.364285,11.364285,122121122
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4258341,1.4258341,1.4258341,1.4258341,1.4258341,122121112
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3290493,2.569972,2.569972,2.569972,2.569972,122121111
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0572217,5.896097,6.7162013,7.3844385,7.3844385,121221222
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.499259,2.5453587,3.8100402,3.8100402,3.8100402,121221221
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4867759,3.4867759,3.4867759,3.4867759,3.4867759,212211122
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7943322,0.7943322,0.7943322,0.7943322,0.7943322,212211121
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2099302,2.0853844,2.9448578,3.1905987,3.1905987,211221222
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3952794,2.0919628,1.8707304,1.8707304,1.8707304,211221221
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6946008,0.6946008,0.6946008,0.6946008,0.6946008,211221121
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8122636,2.1404312,2.1404312,2.1404312,2.1404312,211221122
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999962,0.9999962,0.9999962,0.9999962,0.9999962,221112211
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1673055,1.1673055,1.1673055,1.1673055,1.1673055,221112212
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2346503,1.403804,1.403804,1.403804,1.403804,211221112
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999992,0.9999992,0.9999992,0.9999992,0.9999992,211221111
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.588179,5.588179,5.588179,5.588179,5.588179,212211112
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99999624,0.99999624,0.99999624,0.99999624,0.99999624,212211111
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.820336,2.3806539,2.3806539,2.3806539,2.3806539,121222211
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0559975,1.7529684,1.7911625,1.7911625,1.7911625,121222212
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.035263,1.035263,1.035263,1.035263,1.035263,122111112
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99999905,0.99999905,0.99999905,0.99999905,0.99999905,122111111
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5134945,3.5847614,3.5847614,3.5847614,3.5847614,221221121
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2035263,2.5873997,2.8003385,2.8003385,2.8003385,221221122
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99999624,0.99999624,0.99999624,0.99999624,0.99999624,122111121
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999987,0.9999987,0.9999987,0.9999987,0.9999987,122111122
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4842206,1.4842206,1.4842206,1.4842206,1.4842206,122112121
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.527037,5.1726847,5.1726847,5.1726847,5.1726847,122112122
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5665916,1.6810069,2.309015,2.3999496,2.3999496,222122222
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0601888,1.6604617,1.6766598,1.6766598,1.6766598,222122221
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7038854,3.3549345,4.5560203,4.8586526,4.8586526,121222221
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2779635,1.343375,2.836836,2.836836,2.836836,121222222
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3825572,2.2653627,2.908542,2.908542,2.908542,121222111
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2281132,3.619437,6.210083,5.55396,5.55396,121222112
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99999946,0.99999946,0.99999946,0.99999946,0.99999946,122112112
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99999815,0.99999815,0.99999815,0.99999815,0.99999815,122112111
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0123236,2.1842926,2.8880467,2.8880467,2.8880467,211222112
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999989,0.9999989,0.9999989,0.9999989,0.9999989,211222111
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.033996,3.693133,3.7965524,3.7965524,3.7965524,221211211
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5342077,2.6111803,2.6111803,2.6111803,2.6111803,221211212
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8962026,1.8962026,1.8962026,1.8962026,1.8962026,122112212
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3234404,1.3234404,1.3234404,1.3234404,1.3234404,122112211
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9334471,3.0707397,6.3806276,6.599553,6.599553,211222212
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.209229,2.265514,2.265514,2.265514,2.265514,211222211
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4270298,7.128923,7.4820375,7.4820375,7.4820375,212221211
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0218915,1.8624204,1.4831266,1.4831266,1.4831266,212221212
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6836506,3.2774754,3.5086625,4.1265893,4.1664767,211222222
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3112502,1.0082129,2.7442079,2.7442079,2.7442079,211222221
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.057123,3.2445736,3.3960142,3.3960142,3.3960142,221221112
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3114803,3.3114803,3.3114803,3.3114803,3.3114803,221221111
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6985627,2.416763,2.416763,2.416763,2.416763,221112221
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5614285,4.4585085,6.030382,6.030382,6.030382,221112222
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999977,0.9999977,0.9999977,0.9999977,0.9999977,221211112
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99999744,0.99999744,0.99999744,0.99999744,0.99999744,221211111
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9228411,2.5742671,2.5742671,2.5742671,2.5742671,221221211
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99938613,1.0966771,1.3006395,1.3006395,1.3006395,221221212
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3822424,3.3822424,3.3822424,3.3822424,3.3822424,122111212
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99999166,0.99999166,0.99999166,0.99999166,0.99999166,122111211
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9439279,0.9439279,0.9439279,0.9439279,0.9439279,122111221
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56104666,0.56104666,0.56104666,0.56104666,0.56104666,122111222
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8595121,2.4088612,2.4088612,2.4088612,2.4088612,221221221
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2731705,2.8120365,3.2399278,3.2399278,3.2399278,221221222
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99999726,0.99999726,0.99999726,0.99999726,0.99999726,221211121
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3036914,5.5976276,5.5976276,5.5976276,5.5976276,221211122
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1127393,1.3817483,1.3817483,1.3817483,1.3817483,122112222
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6485126,2.6485126,2.6485126,2.6485126,2.6485126,122112221
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2103192,1.1001068,1.2826346,1.2826346,1.2826346,212221112
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.495206,4.0757318,4.0757318,4.0757318,4.0757318,212221111
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5556145,3.6468933,3.6468933,3.6468933,3.6468933,211212211
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8350791,2.3070915,3.47545,3.47545,3.47545,211212212
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999961,0.9999961,0.9999961,0.9999961,0.9999961,222111121
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0534413,2.0534413,2.0534413,2.0534413,2.0534413,222111122
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99999785,0.99999785,0.99999785,0.99999785,0.99999785,222111112
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999987,0.9999987,0.9999987,0.9999987,0.9999987,222111111
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999997,0.999997,0.999997,0.999997,0.999997,222111211
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0708508,2.0708508,2.0708508,2.0708508,2.0708508,222111212
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9533554,3.6370108,4.116731,4.040179,4.040179,211222122
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1116596,2.3870637,2.366393,2.366393,2.366393,211222121
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2437098,2.138063,2.294253,2.294253,2.294253,212221122
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4122016,1.2887614,1.2887614,1.2887614,1.2887614,212221121
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2855598,2.5538545,2.95882,2.95882,2.95882,122222112
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1711843,3.7513213,3.7513213,3.7513213,3.7513213,122222111
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.464382,4.440273,4.33997,4.33997,4.33997,212211212
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3366221,3.0027926,3.0027926,3.0027926,3.0027926,212211211
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2762177,2.2762177,2.2762177,2.2762177,2.2762177,211212112
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0500197,1.0500197,1.0500197,1.0500197,1.0500197,211212111
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2503419,2.147709,1.8685328,1.8685328,1.8685328,211212222
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93446404,2.8297539,3.407905,3.9561524,3.9561524,211212221
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0727575,3.3536205,4.329198,4.329198,4.329198,122222122
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7356419,3.2510517,3.1712732,3.1712732,3.1712732,122222121
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1632391,4.258922,4.258922,4.258922,4.258922,122221221
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75846475,1.8503536,2.7805068,2.8381577,2.8381577,122221222
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999979,0.9999979,0.9999979,0.9999979,0.9999979,222111221
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0826944,1.0826944,1.0826944,1.0826944,1.0826944,222111222
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0007405,6.9462843,11.7117195,11.7117195,11.7117195,122221212
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8422842,4.4467793,5.1325045,5.1785097,5.1785097,122221211
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7502316,3.0491245,3.0491245,3.0491245,3.0491245,112212211
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5506831,1.6244751,2.4801886,2.4801886,2.4801886,112212212
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3582233,1.8554009,1.8554009,1.8554009,1.8554009,222122121
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2844726,1.1194178,1.1194178,1.1194178,1.1194178,222122122
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4171556,1.5644464,1.6017863,1.6017863,1.6017863,212211222
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7086077,2.651725,2.651725,2.651725,2.651725,212211221
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1356325,2.6696167,3.1010816,3.1010816,3.1010816,122212211
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.660645,2.0317843,5.274126,5.274126,5.274126,122212212
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6737666,4.244538,4.244538,4.244538,4.244538,212121112
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99999475,0.99999475,0.99999475,0.99999475,0.99999475,212121111
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999993,0.9999993,0.9999993,0.9999993,0.9999993,212121121
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4097877,1.4097877,1.4097877,1.4097877,1.4097877,212121122
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7837702,1.539105,2.3142061,3.3790517,3.5174742,122222222
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2052968,6.9006824,9.375706,9.375706,9.375706,122222221
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3049259,1.9842513,1.9842513,1.9842513,1.9842513,221122121
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42763072,1.0457714,1.0457714,1.0457714,1.0457714,221122122
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4641416,2.3772488,6.0273266,5.82516,5.82516,221211222
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4179559,1.0903363,1.2341357,1.2341357,1.2341357,221211221
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.464338,2.2404852,3.607537,3.9642746,3.9642746,122212222
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.691586,4.198072,4.198072,4.198072,4.198072,122212221
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79135305,0.9000986,0.9000986,0.9000986,0.9000986,122212112
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.215506,14.215506,14.215506,14.215506,14.215506,122212111
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.566828,11.566828,11.566828,11.566828,11.566828,222122111
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78144,2.6870353,2.6870353,2.6870353,2.6870353,222122112
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999975,0.9999975,0.9999975,0.9999975,0.9999975,112211111
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99999857,0.99999857,0.99999857,0.99999857,0.99999857,112211112
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3724345,0.3724345,0.3724345,0.3724345,0.3724345,112211122
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99999803,0.99999803,0.99999803,0.99999803,0.99999803,112211121
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4482763,5.8511543,5.8511543,5.8511543,5.8511543,221212211
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3679338,3.1246557,3.1246557,3.1246557,3.1246557,221212212
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2967163,2.223696,4.2993565,5.3096647,5.3096647,212221222
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3256083,1.3255548,2.7343743,2.7343743,2.7343743,212221221
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87691575,2.5311687,2.9706922,2.9706922,2.9706922,211212122
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2458913,1.2458913,1.2458913,1.2458913,1.2458913,211212121
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5523992,1.4318287,1.4318287,1.4318287,1.4318287,112211211
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.360977,5.3540726,5.3540726,5.3540726,5.3540726,112211212
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99999684,0.99999684,0.99999684,0.99999684,0.99999684,212111122
